print meta info for videos/SampleVideo_720x480_30mb.mp4:
  duration time: 183.32 秒
  file size: 30.09 MB
  frame rate: 25.00 fps
  decoder: H.264 / AVC / MPEG-4 AVC / MPEG-4 part 10

帧类型与大小统计:
frame #1: size before decode=66943 bytes, size after decode=614400 bytes, type=I, timestamp=0.000 seconds
frame #115: size before decode=2200 bytes, size after decode=614400 bytes, type=P, timestamp=4.560 seconds
frame #116: size before decode=2361 bytes, size after decode=614400 bytes, type=P, timestamp=4.600 seconds
frame #117: size before decode=4020 bytes, size after decode=614400 bytes, type=P, timestamp=4.640 seconds
frame #118: size before decode=1596 bytes, size after decode=614400 bytes, type=P, timestamp=4.680 seconds
frame #119: size before decode=2076 bytes, size after decode=614400 bytes, type=P, timestamp=4.720 seconds
frame #120: size before decode=3505 bytes, size after decode=614400 bytes, type=P, timestamp=4.760 seconds
frame #121: size before decode=3092 bytes, size after decode=614400 bytes, type=P, timestamp=4.800 seconds
frame #122: size before decode=4012 bytes, size after decode=614400 bytes, type=P, timestamp=4.840 seconds
frame #123: size before decode=1824 bytes, size after decode=614400 bytes, type=P, timestamp=4.880 seconds
frame #124: size before decode=2335 bytes, size after decode=614400 bytes, type=P, timestamp=4.920 seconds
frame #125: size before decode=2630 bytes, size after decode=614400 bytes, type=P, timestamp=4.960 seconds
frame #126: size before decode=3855 bytes, size after decode=614400 bytes, type=P, timestamp=5.000 seconds
frame #127: size before decode=2184 bytes, size after decode=614400 bytes, type=P, timestamp=5.040 seconds
frame #128: size before decode=1665 bytes, size after decode=614400 bytes, type=P, timestamp=5.080 seconds
frame #129: size before decode=3333 bytes, size after decode=614400 bytes, type=P, timestamp=5.120 seconds
frame #130: size before decode=4179 bytes, size after decode=614400 bytes, type=P, timestamp=5.160 seconds
frame #131: size before decode=4223 bytes, size after decode=614400 bytes, type=P, timestamp=5.200 seconds
frame #132: size before decode=4719 bytes, size after decode=614400 bytes, type=P, timestamp=5.240 seconds
frame #133: size before decode=639 bytes, size after decode=614400 bytes, type=P, timestamp=5.280 seconds
frame #134: size before decode=4250 bytes, size after decode=614400 bytes, type=P, timestamp=5.320 seconds
frame #135: size before decode=5079 bytes, size after decode=614400 bytes, type=P, timestamp=5.360 seconds
frame #136: size before decode=5752 bytes, size after decode=614400 bytes, type=P, timestamp=5.400 seconds
frame #137: size before decode=5253 bytes, size after decode=614400 bytes, type=P, timestamp=5.440 seconds
frame #138: size before decode=5677 bytes, size after decode=614400 bytes, type=P, timestamp=5.480 seconds
frame #139: size before decode=5728 bytes, size after decode=614400 bytes, type=P, timestamp=5.520 seconds
frame #140: size before decode=4711 bytes, size after decode=614400 bytes, type=P, timestamp=5.560 seconds
frame #141: size before decode=5849 bytes, size after decode=614400 bytes, type=P, timestamp=5.600 seconds
frame #142: size before decode=2319 bytes, size after decode=614400 bytes, type=P, timestamp=5.640 seconds
frame #143: size before decode=3387 bytes, size after decode=614400 bytes, type=P, timestamp=5.680 seconds
frame #144: size before decode=3764 bytes, size after decode=614400 bytes, type=P, timestamp=5.720 seconds
frame #145: size before decode=3287 bytes, size after decode=614400 bytes, type=P, timestamp=5.760 seconds
frame #146: size before decode=4174 bytes, size after decode=614400 bytes, type=P, timestamp=5.800 seconds
frame #147: size before decode=2222 bytes, size after decode=614400 bytes, type=P, timestamp=5.840 seconds
frame #148: size before decode=2761 bytes, size after decode=614400 bytes, type=P, timestamp=5.880 seconds
frame #149: size before decode=1974 bytes, size after decode=614400 bytes, type=P, timestamp=5.920 seconds
frame #150: size before decode=4167 bytes, size after decode=614400 bytes, type=P, timestamp=5.960 seconds
frame #151: size before decode=2608 bytes, size after decode=614400 bytes, type=P, timestamp=6.000 seconds
frame #152: size before decode=1948 bytes, size after decode=614400 bytes, type=P, timestamp=6.040 seconds
frame #153: size before decode=3896 bytes, size after decode=614400 bytes, type=P, timestamp=6.080 seconds
frame #154: size before decode=4124 bytes, size after decode=614400 bytes, type=P, timestamp=6.120 seconds
frame #155: size before decode=1933 bytes, size after decode=614400 bytes, type=P, timestamp=6.160 seconds
frame #156: size before decode=3301 bytes, size after decode=614400 bytes, type=P, timestamp=6.200 seconds
frame #157: size before decode=3812 bytes, size after decode=614400 bytes, type=P, timestamp=6.240 seconds
frame #158: size before decode=646 bytes, size after decode=614400 bytes, type=P, timestamp=6.280 seconds
frame #159: size before decode=4209 bytes, size after decode=614400 bytes, type=P, timestamp=6.320 seconds
frame #160: size before decode=2861 bytes, size after decode=614400 bytes, type=P, timestamp=6.360 seconds
frame #161: size before decode=4353 bytes, size after decode=614400 bytes, type=P, timestamp=6.400 seconds
frame #162: size before decode=4634 bytes, size after decode=614400 bytes, type=P, timestamp=6.440 seconds
frame #163: size before decode=4379 bytes, size after decode=614400 bytes, type=P, timestamp=6.480 seconds
frame #164: size before decode=5053 bytes, size after decode=614400 bytes, type=P, timestamp=6.520 seconds
frame #165: size before decode=4790 bytes, size after decode=614400 bytes, type=P, timestamp=6.560 seconds
frame #166: size before decode=4593 bytes, size after decode=614400 bytes, type=P, timestamp=6.600 seconds
frame #167: size before decode=4921 bytes, size after decode=614400 bytes, type=P, timestamp=6.640 seconds
frame #168: size before decode=4972 bytes, size after decode=614400 bytes, type=P, timestamp=6.680 seconds
frame #169: size before decode=5330 bytes, size after decode=614400 bytes, type=P, timestamp=6.720 seconds
frame #170: size before decode=6128 bytes, size after decode=614400 bytes, type=P, timestamp=6.760 seconds
frame #171: size before decode=5610 bytes, size after decode=614400 bytes, type=P, timestamp=6.800 seconds
frame #172: size before decode=5529 bytes, size after decode=614400 bytes, type=P, timestamp=6.840 seconds
frame #173: size before decode=5201 bytes, size after decode=614400 bytes, type=P, timestamp=6.880 seconds
frame #174: size before decode=5147 bytes, size after decode=614400 bytes, type=P, timestamp=6.920 seconds
frame #175: size before decode=5888 bytes, size after decode=614400 bytes, type=P, timestamp=6.960 seconds
frame #176: size before decode=3844 bytes, size after decode=614400 bytes, type=P, timestamp=7.000 seconds
frame #177: size before decode=4928 bytes, size after decode=614400 bytes, type=P, timestamp=7.040 seconds
frame #178: size before decode=5172 bytes, size after decode=614400 bytes, type=P, timestamp=7.080 seconds
frame #179: size before decode=5366 bytes, size after decode=614400 bytes, type=P, timestamp=7.120 seconds
frame #180: size before decode=5330 bytes, size after decode=614400 bytes, type=P, timestamp=7.160 seconds
frame #181: size before decode=5187 bytes, size after decode=614400 bytes, type=P, timestamp=7.200 seconds
frame #182: size before decode=5653 bytes, size after decode=614400 bytes, type=P, timestamp=7.240 seconds
frame #183: size before decode=613 bytes, size after decode=614400 bytes, type=P, timestamp=7.280 seconds
frame #184: size before decode=4864 bytes, size after decode=614400 bytes, type=P, timestamp=7.320 seconds
frame #185: size before decode=5725 bytes, size after decode=614400 bytes, type=P, timestamp=7.360 seconds
frame #186: size before decode=5748 bytes, size after decode=614400 bytes, type=P, timestamp=7.400 seconds
frame #187: size before decode=6962 bytes, size after decode=614400 bytes, type=P, timestamp=7.440 seconds
frame #188: size before decode=6701 bytes, size after decode=614400 bytes, type=P, timestamp=7.480 seconds
frame #189: size before decode=6595 bytes, size after decode=614400 bytes, type=P, timestamp=7.520 seconds
frame #190: size before decode=7345 bytes, size after decode=614400 bytes, type=P, timestamp=7.560 seconds
frame #191: size before decode=5260 bytes, size after decode=614400 bytes, type=P, timestamp=7.600 seconds
frame #192: size before decode=5522 bytes, size after decode=614400 bytes, type=P, timestamp=7.640 seconds
frame #193: size before decode=6053 bytes, size after decode=614400 bytes, type=P, timestamp=7.680 seconds
frame #194: size before decode=5449 bytes, size after decode=614400 bytes, type=P, timestamp=7.720 seconds
frame #195: size before decode=5515 bytes, size after decode=614400 bytes, type=P, timestamp=7.760 seconds
frame #196: size before decode=5948 bytes, size after decode=614400 bytes, type=P, timestamp=7.800 seconds
frame #197: size before decode=4231 bytes, size after decode=614400 bytes, type=P, timestamp=7.840 seconds
frame #198: size before decode=4350 bytes, size after decode=614400 bytes, type=P, timestamp=7.880 seconds
frame #199: size before decode=4592 bytes, size after decode=614400 bytes, type=P, timestamp=7.920 seconds
frame #200: size before decode=5049 bytes, size after decode=614400 bytes, type=P, timestamp=7.960 seconds
frame #201: size before decode=3891 bytes, size after decode=614400 bytes, type=P, timestamp=8.000 seconds
frame #202: size before decode=4239 bytes, size after decode=614400 bytes, type=P, timestamp=8.040 seconds
frame #203: size before decode=4648 bytes, size after decode=614400 bytes, type=P, timestamp=8.080 seconds
frame #204: size before decode=3749 bytes, size after decode=614400 bytes, type=P, timestamp=8.120 seconds
frame #205: size before decode=3560 bytes, size after decode=614400 bytes, type=P, timestamp=8.160 seconds
frame #206: size before decode=3475 bytes, size after decode=614400 bytes, type=P, timestamp=8.200 seconds
frame #207: size before decode=3673 bytes, size after decode=614400 bytes, type=P, timestamp=8.240 seconds
frame #208: size before decode=75 bytes, size after decode=614400 bytes, type=P, timestamp=8.280 seconds
frame #209: size before decode=2401 bytes, size after decode=614400 bytes, type=P, timestamp=8.320 seconds
frame #210: size before decode=2011 bytes, size after decode=614400 bytes, type=P, timestamp=8.360 seconds
frame #211: size before decode=26216 bytes, size after decode=614400 bytes, type=I, timestamp=8.400 seconds
frame #212: size before decode=573 bytes, size after decode=614400 bytes, type=P, timestamp=8.440 seconds
frame #213: size before decode=259 bytes, size after decode=614400 bytes, type=P, timestamp=8.480 seconds
frame #214: size before decode=184 bytes, size after decode=614400 bytes, type=P, timestamp=8.520 seconds
frame #215: size before decode=144 bytes, size after decode=614400 bytes, type=P, timestamp=8.560 seconds
frame #216: size before decode=181 bytes, size after decode=614400 bytes, type=P, timestamp=8.600 seconds
frame #217: size before decode=128 bytes, size after decode=614400 bytes, type=P, timestamp=8.640 seconds
frame #218: size before decode=140 bytes, size after decode=614400 bytes, type=P, timestamp=8.680 seconds
frame #219: size before decode=134 bytes, size after decode=614400 bytes, type=P, timestamp=8.720 seconds
frame #220: size before decode=134 bytes, size after decode=614400 bytes, type=P, timestamp=8.760 seconds
frame #221: size before decode=148 bytes, size after decode=614400 bytes, type=P, timestamp=8.800 seconds
frame #222: size before decode=166 bytes, size after decode=614400 bytes, type=P, timestamp=8.840 seconds
frame #223: size before decode=183 bytes, size after decode=614400 bytes, type=P, timestamp=8.880 seconds
frame #224: size before decode=269 bytes, size after decode=614400 bytes, type=P, timestamp=8.920 seconds
frame #225: size before decode=341 bytes, size after decode=614400 bytes, type=P, timestamp=8.960 seconds
frame #226: size before decode=412 bytes, size after decode=614400 bytes, type=P, timestamp=9.000 seconds
frame #227: size before decode=373 bytes, size after decode=614400 bytes, type=P, timestamp=9.040 seconds
frame #228: size before decode=434 bytes, size after decode=614400 bytes, type=P, timestamp=9.080 seconds
frame #229: size before decode=412 bytes, size after decode=614400 bytes, type=P, timestamp=9.120 seconds
frame #230: size before decode=455 bytes, size after decode=614400 bytes, type=P, timestamp=9.160 seconds
frame #231: size before decode=436 bytes, size after decode=614400 bytes, type=P, timestamp=9.200 seconds
frame #232: size before decode=425 bytes, size after decode=614400 bytes, type=P, timestamp=9.240 seconds
frame #233: size before decode=122 bytes, size after decode=614400 bytes, type=P, timestamp=9.280 seconds
frame #234: size before decode=467 bytes, size after decode=614400 bytes, type=P, timestamp=9.320 seconds
frame #235: size before decode=454 bytes, size after decode=614400 bytes, type=P, timestamp=9.360 seconds
frame #236: size before decode=526 bytes, size after decode=614400 bytes, type=P, timestamp=9.400 seconds
frame #237: size before decode=621 bytes, size after decode=614400 bytes, type=P, timestamp=9.440 seconds
frame #238: size before decode=599 bytes, size after decode=614400 bytes, type=P, timestamp=9.480 seconds
frame #239: size before decode=696 bytes, size after decode=614400 bytes, type=P, timestamp=9.520 seconds
frame #240: size before decode=699 bytes, size after decode=614400 bytes, type=P, timestamp=9.560 seconds
frame #241: size before decode=698 bytes, size after decode=614400 bytes, type=P, timestamp=9.600 seconds
frame #242: size before decode=671 bytes, size after decode=614400 bytes, type=P, timestamp=9.640 seconds
frame #243: size before decode=689 bytes, size after decode=614400 bytes, type=P, timestamp=9.680 seconds
frame #244: size before decode=709 bytes, size after decode=614400 bytes, type=P, timestamp=9.720 seconds
frame #245: size before decode=739 bytes, size after decode=614400 bytes, type=P, timestamp=9.760 seconds
frame #246: size before decode=811 bytes, size after decode=614400 bytes, type=P, timestamp=9.800 seconds
frame #247: size before decode=749 bytes, size after decode=614400 bytes, type=P, timestamp=9.840 seconds
frame #248: size before decode=774 bytes, size after decode=614400 bytes, type=P, timestamp=9.880 seconds
frame #249: size before decode=867 bytes, size after decode=614400 bytes, type=P, timestamp=9.920 seconds
frame #250: size before decode=957 bytes, size after decode=614400 bytes, type=P, timestamp=9.960 seconds
frame #251: size before decode=1027 bytes, size after decode=614400 bytes, type=P, timestamp=10.000 seconds
frame #252: size before decode=1134 bytes, size after decode=614400 bytes, type=P, timestamp=10.040 seconds
frame #253: size before decode=1289 bytes, size after decode=614400 bytes, type=P, timestamp=10.080 seconds
frame #254: size before decode=1382 bytes, size after decode=614400 bytes, type=P, timestamp=10.120 seconds
frame #255: size before decode=1475 bytes, size after decode=614400 bytes, type=P, timestamp=10.160 seconds
frame #256: size before decode=1687 bytes, size after decode=614400 bytes, type=P, timestamp=10.200 seconds
frame #257: size before decode=1747 bytes, size after decode=614400 bytes, type=P, timestamp=10.240 seconds
frame #258: size before decode=144 bytes, size after decode=614400 bytes, type=P, timestamp=10.280 seconds
frame #259: size before decode=1420 bytes, size after decode=614400 bytes, type=P, timestamp=10.320 seconds
frame #260: size before decode=1299 bytes, size after decode=614400 bytes, type=P, timestamp=10.360 seconds
frame #261: size before decode=1426 bytes, size after decode=614400 bytes, type=P, timestamp=10.400 seconds
frame #262: size before decode=1560 bytes, size after decode=614400 bytes, type=P, timestamp=10.440 seconds
frame #263: size before decode=1565 bytes, size after decode=614400 bytes, type=P, timestamp=10.480 seconds
frame #264: size before decode=1622 bytes, size after decode=614400 bytes, type=P, timestamp=10.520 seconds
frame #265: size before decode=1547 bytes, size after decode=614400 bytes, type=P, timestamp=10.560 seconds
frame #266: size before decode=1673 bytes, size after decode=614400 bytes, type=P, timestamp=10.600 seconds
frame #267: size before decode=1767 bytes, size after decode=614400 bytes, type=P, timestamp=10.640 seconds
frame #268: size before decode=1831 bytes, size after decode=614400 bytes, type=P, timestamp=10.680 seconds
frame #269: size before decode=1843 bytes, size after decode=614400 bytes, type=P, timestamp=10.720 seconds
frame #270: size before decode=1907 bytes, size after decode=614400 bytes, type=P, timestamp=10.760 seconds
frame #271: size before decode=1972 bytes, size after decode=614400 bytes, type=P, timestamp=10.800 seconds
frame #272: size before decode=2128 bytes, size after decode=614400 bytes, type=P, timestamp=10.840 seconds
frame #273: size before decode=2281 bytes, size after decode=614400 bytes, type=P, timestamp=10.880 seconds
frame #274: size before decode=2329 bytes, size after decode=614400 bytes, type=P, timestamp=10.920 seconds
frame #275: size before decode=2167 bytes, size after decode=614400 bytes, type=P, timestamp=10.960 seconds
frame #276: size before decode=1851 bytes, size after decode=614400 bytes, type=P, timestamp=11.000 seconds
frame #277: size before decode=1548 bytes, size after decode=614400 bytes, type=P, timestamp=11.040 seconds
frame #278: size before decode=1583 bytes, size after decode=614400 bytes, type=P, timestamp=11.080 seconds
frame #279: size before decode=1521 bytes, size after decode=614400 bytes, type=P, timestamp=11.120 seconds
frame #280: size before decode=1427 bytes, size after decode=614400 bytes, type=P, timestamp=11.160 seconds
frame #281: size before decode=1499 bytes, size after decode=614400 bytes, type=P, timestamp=11.200 seconds
frame #282: size before decode=1489 bytes, size after decode=614400 bytes, type=P, timestamp=11.240 seconds
frame #283: size before decode=268 bytes, size after decode=614400 bytes, type=P, timestamp=11.280 seconds
frame #284: size before decode=1149 bytes, size after decode=614400 bytes, type=P, timestamp=11.320 seconds
frame #285: size before decode=1264 bytes, size after decode=614400 bytes, type=P, timestamp=11.360 seconds
frame #286: size before decode=1275 bytes, size after decode=614400 bytes, type=P, timestamp=11.400 seconds
frame #287: size before decode=1371 bytes, size after decode=614400 bytes, type=P, timestamp=11.440 seconds
frame #288: size before decode=1310 bytes, size after decode=614400 bytes, type=P, timestamp=11.480 seconds
frame #289: size before decode=1256 bytes, size after decode=614400 bytes, type=P, timestamp=11.520 seconds
frame #290: size before decode=1203 bytes, size after decode=614400 bytes, type=P, timestamp=11.560 seconds
frame #291: size before decode=1165 bytes, size after decode=614400 bytes, type=P, timestamp=11.600 seconds
frame #292: size before decode=1096 bytes, size after decode=614400 bytes, type=P, timestamp=11.640 seconds
frame #293: size before decode=1075 bytes, size after decode=614400 bytes, type=P, timestamp=11.680 seconds
frame #294: size before decode=1081 bytes, size after decode=614400 bytes, type=P, timestamp=11.720 seconds
frame #295: size before decode=960 bytes, size after decode=614400 bytes, type=P, timestamp=11.760 seconds
frame #296: size before decode=808 bytes, size after decode=614400 bytes, type=P, timestamp=11.800 seconds
frame #297: size before decode=648 bytes, size after decode=614400 bytes, type=P, timestamp=11.840 seconds
frame #298: size before decode=633 bytes, size after decode=614400 bytes, type=P, timestamp=11.880 seconds
frame #299: size before decode=664 bytes, size after decode=614400 bytes, type=P, timestamp=11.920 seconds
